tu,close,timestamp,volume,high,low,open,datetime
418352343511.8,409.8,1734048000000,1019983968,428.0,395.0,395.0,2024-12-13
606613597459.6,405.6,1734307200000,1476404685,471.2,401.0,471.2,2024-12-16
637654204319.4,402.6,1734393600000,1582789063,438.0,392.6,438.0,2024-12-17
438189029736.2,406.0,1734480000000,1079593135,427.0,402.6,402.6,2024-12-18
2576437370324.4,415.2,1734566400000,6206787953,422.0,385.8,403.0,2024-12-19
2899778054005.4,426.4,1734652800000,6797683735,429.8,381.0,415.2,2024-12-20
669441834866.8,419.6,1734912000000,1593385861,431.6,405.6,426.4,2024-12-23
468359946697.2,417.4,1735257600000,1125312406,422.0,406.0,420.4,2024-12-27
600495799415.8,419.0,1735516800000,1443336263,421.8,400.0,405.0,2024-12-30
278973551613.8,417.0,1735603200000,672949776,421.4,356.2,356.2,2024-12-31
937179938878.6,416.0,1735776000000,2240817328,425.0,413.0,416.2,2025-01-02
771182438236.2,414.2,1735862400000,1833828944,478.4,410.4,470.0,2025-01-03
580869280758.2,409.4,1736121600000,1418863738,415.0,400.0,400.0,2025-01-06
9642257793189.0,379.6,1736208000000,25335513870,392.8,370.0,375.0,2025-01-07
7913560373194.8,369.2,1736294400000,21406503389,436.4,347.0,436.4,2025-01-08
3881838918017.8,373.4,1736380800000,10458511713,390.0,314.0,390.0,2025-01-09
1528319666138.8,369.6,1736467200000,4128141711,379.4,354.2,369.2,2025-01-10
2037931474682.0,366.0,1736726400000,5541520129,371.6,314.2,314.2,2025-01-13
2245709626006.8,375.0,1736812800000,6005227815,379.6,351.0,368.0,2025-01-14
1948537826717.6,380.0,1736899200000,5273741935,385.4,348.8,356.4,2025-01-15
922415466879.6,382.4,1736985600000,2423003438,386.6,361.0,380.0,2025-01-16
951744381968.4,379.8,1737072000000,2520705764,385.0,325.2,325.2,2025-01-17
1760876338468.0,389.8,1737331200000,4521220924,392.8,368.0,384.4,2025-01-20
1667070614980.2,387.4,1737417600000,4314898516,409.2,378.0,389.8,2025-01-21
997278581220.0,383.4,1737504000000,2614872628,388.6,364.8,374.2,2025-01-22
924955034204.8,381.2,1737590400000,2426673847,389.0,357.0,378.6,2025-01-23
1133591329847.0,390.6,1737676800000,2910584952,392.4,324.2,381.2,2025-01-24
1147353766813.6,395.6,1737936000000,2899114043,410.0,371.2,390.6,2025-01-27
695800124469.4,401.2,1738022400000,1732145324,420.0,395.4,395.4,2025-01-28
1657254426797.2,404.2,1738540800000,4134375447,420.0,369.2,369.2,2025-02-03
2005925087434.4,420.8,1738627200000,4823809997,422.6,398.0,405.0,2025-02-04
1632412446887.4,417.8,1738713600000,3915466865,425.0,391.4,420.6,2025-02-05
792099982374.4,420.4,1738800000000,1893771960,421.6,400.0,420.0,2025-02-06
2311638898595.0,428.2,1738886400000,5396879772,483.4,417.8,421.8,2025-02-07
2714003087843.6,437.0,1739145600000,6185445696,492.4,428.0,492.4,2025-02-10
2387252173956.6,427.4,1739232000000,5552505301,457.0,425.6,437.0,2025-02-11
3488923261657.6,444.2,1739318400000,7949200345,446.8,407.0,409.4,2025-02-12
9663640512871.5,442.0,1739404800000,21541185112,510.5,437.4,445.0,2025-02-13
10780824233045.0,474.8,1739491200000,23157983899,482.0,439.0,439.0,2025-02-14
24098717982725.0,493.6,1739750400000,48753704630,540.0,485.0,499.0,2025-02-17
6318147139326.1,503.5,1739836800000,12565746451,513.0,425.0,490.0,2025-02-18
3178371672804.7,497.8,1739923200000,6389248268,510.0,469.2,510.0,2025-02-19
4912036971068.6,486.8,1740009600000,10109734158,492.8,423.2,423.2,2025-02-20
3880477413992.6,517.0,1740096000000,7599307513,520.0,499.4,510.0,2025-02-21
8137929174708.4,497.2,1740355200000,16154548914,540.0,496.0,513.0,2025-02-24
8648543814997.6,484.8,1740441600000,17881469087,491.0,466.0,480.0,2025-02-25
2322574113194.2,501.5,1740528000000,4649114518,508.0,412.2,412.2,2025-02-26
5193880077336.9,495.4,1740614400000,10426299428,528.0,491.0,502.0,2025-02-27
6189942120590.8,478.6,1740700800000,12919036978,510.5,456.0,510.5,2025-02-28
4316464213559.6,483.2,1740960000000,8866953262,509.5,479.8,502.5,2025-03-03
3884124511910.4,491.0,1741046400000,7905137160,540.0,473.2,540.0,2025-03-04
2289923579823.9,505.5,1741132800000,4553582254,515.0,466.6,466.6,2025-03-05
4969400127996.9,544.0,1741219200000,9276912455,544.0,429.8,429.8,2025-03-06
4003036099058.5,533.5,1741305600000,7497508397,570.5,522.0,570.5,2025-03-07
2294331699065.5,516.5,1741564800000,4422157059,546.5,453.6,525.0,2025-03-10
2588321400204.6,517.5,1741651200000,5041382870,522.0,439.2,439.2,2025-03-11
1923367118855.9,512.0,1741737600000,3729899259,540.0,481.4,520.0,2025-03-12
2463529176911.6,507.5,1741824000000,4889237638,522.0,455.0,470.0,2025-03-13
3019029633792.4,521.5,1741910400000,5876736806,531.0,431.4,431.4,2025-03-14
1870146009241.0,524.5,1742169600000,3579984404,537.0,500.0,519.0,2025-03-17
2665811945070.0,541.0,1742256000000,4968160580,543.5,522.0,531.0,2025-03-18
1678930862370.0,540.0,1742342400000,3106014984,545.0,514.0,514.0,2025-03-19
22052950574.18,395.2,1732492800000,55728116,402.4,350.0,399.6,2024-11-25
918511197153.8,393.8,1732579200000,2331043815,399.2,370.0,394.6,2024-11-26
785084994877.8,402.8,1732665600000,1958057465,414.0,392.0,398.0,2024-11-27
389807616534.2,400.0,1732752000000,974560060,422.8,392.4,392.4,2024-11-28
962225265811.2,398.0,1732838400000,2450679480,420.0,340.0,420.0,2024-11-29
524268498328.2,399.8,1733097600000,1315039842,401.6,370.0,398.0,2024-12-02
1006825324685.4,404.4,1733184000000,2501389033,431.6,390.0,390.0,2024-12-03
475495598801.6,403.2,1733270400000,1180156439,409.6,384.2,395.0,2024-12-04
541249783290.2,405.2,1733356800000,1336445404,410.0,381.0,406.0,2024-12-05
1411846222187.2,412.6,1733443200000,3428931062,419.6,344.6,393.0,2024-12-06
1345474585313.8,418.8,1733702400000,3254893988,426.0,402.0,415.2,2024-12-09
2284291663954.2,411.2,1733788800000,5509478258,450.0,370.0,450.0,2024-12-10
576145761723.2,409.8,1733875200000,1408883809,417.4,349.6,400.0,2024-12-11
1023176829034.0,415.6,1733961600000,2448622549,427.6,409.2,409.8,2024-12-12
418352343511.8,409.8,1734048000000,1019983968,428.0,395.0,395.0,2024-12-13
606613597459.6,405.6,1734307200000,1476404685,471.2,401.0,471.2,2024-12-16
637654204319.4,402.6,1734393600000,1582789063,438.0,392.6,438.0,2024-12-17
438189029736.2,406.0,1734480000000,1079593135,427.0,402.6,402.6,2024-12-18
2576437370324.4,415.2,1734566400000,6206787953,422.0,385.8,403.0,2024-12-19
2899778054005.4,426.4,1734652800000,6797683735,429.8,381.0,415.2,2024-12-20
669441834866.8,419.6,1734912000000,1593385861,431.6,405.6,426.4,2024-12-23
468359946697.2,417.4,1735257600000,1125312406,422.0,406.0,420.4,2024-12-27
600495799415.8,419.0,1735516800000,1443336263,421.8,400.0,405.0,2024-12-30
278973551613.8,417.0,1735603200000,672949776,421.4,356.2,356.2,2024-12-31
937179938878.6,416.0,1735776000000,2240817328,425.0,413.0,416.2,2025-01-02
771182438236.2,414.2,1735862400000,1833828944,478.4,410.4,470.0,2025-01-03
580869280758.2,409.4,1736121600000,1418863738,415.0,400.0,400.0,2025-01-06
9642257793189.0,379.6,1736208000000,25335513870,392.8,370.0,375.0,2025-01-07
7913560373194.8,369.2,1736294400000,21406503389,436.4,347.0,436.4,2025-01-08
3881838918017.8,373.4,1736380800000,10458511713,390.0,314.0,390.0,2025-01-09
1528319666138.8,369.6,1736467200000,4128141711,379.4,354.2,369.2,2025-01-10
2037931474682.0,366.0,1736726400000,5541520129,371.6,314.2,314.2,2025-01-13
2245709626006.8,375.0,1736812800000,6005227815,379.6,351.0,368.0,2025-01-14
1948537826717.6,380.0,1736899200000,5273741935,385.4,348.8,356.4,2025-01-15
922415466879.6,382.4,1736985600000,2423003438,386.6,361.0,380.0,2025-01-16
951744381968.4,379.8,1737072000000,2520705764,385.0,325.2,325.2,2025-01-17
1760876338468.0,389.8,1737331200000,4521220924,392.8,368.0,384.4,2025-01-20
1667070614980.2,387.4,1737417600000,4314898516,409.2,378.0,389.8,2025-01-21
997278581220.0,383.4,1737504000000,2614872628,388.6,364.8,374.2,2025-01-22
924955034204.8,381.2,1737590400000,2426673847,389.0,357.0,378.6,2025-01-23
1133591329847.0,390.6,1737676800000,2910584952,392.4,324.2,381.2,2025-01-24
1147353766813.6,395.6,1737936000000,2899114043,410.0,371.2,390.6,2025-01-27
695800124469.4,401.2,1738022400000,1732145324,420.0,395.4,395.4,2025-01-28
1657254426797.2,404.2,1738540800000,4134375447,420.0,369.2,369.2,2025-02-03
2005925087434.4,420.8,1738627200000,4823809997,422.6,398.0,405.0,2025-02-04
1632412446887.4,417.8,1738713600000,3915466865,425.0,391.4,420.6,2025-02-05
792099982374.4,420.4,1738800000000,1893771960,421.6,400.0,420.0,2025-02-06
2311638898595.0,428.2,1738886400000,5396879772,483.4,417.8,421.8,2025-02-07
2714003087843.6,437.0,1739145600000,6185445696,492.4,428.0,492.4,2025-02-10
2387252173956.6,427.4,1739232000000,5552505301,457.0,425.6,437.0,2025-02-11
3488923261657.6,444.2,1739318400000,7949200345,446.8,407.0,409.4,2025-02-12
9663640512871.5,442.0,1739404800000,21541185112,510.5,437.4,445.0,2025-02-13
10780824233045.0,474.8,1739491200000,23157983899,482.0,439.0,439.0,2025-02-14
24098717982725.0,493.6,1739750400000,48753704630,540.0,485.0,499.0,2025-02-17
6318147139326.1,503.5,1739836800000,12565746451,513.0,425.0,490.0,2025-02-18
3178371672804.7,497.8,1739923200000,6389248268,510.0,469.2,510.0,2025-02-19
4912036971068.6,486.8,1740009600000,10109734158,492.8,423.2,423.2,2025-02-20
3880477413992.6,517.0,1740096000000,7599307513,520.0,499.4,510.0,2025-02-21
8137929174708.4,497.2,1740355200000,16154548914,540.0,496.0,513.0,2025-02-24
8648543814997.6,484.8,1740441600000,17881469087,491.0,466.0,480.0,2025-02-25
2322574113194.2,501.5,1740528000000,4649114518,508.0,412.2,412.2,2025-02-26
5193880077336.9,495.4,1740614400000,10426299428,528.0,491.0,502.0,2025-02-27
6189942120590.8,478.6,1740700800000,12919036978,510.5,456.0,510.5,2025-02-28
4316464213559.6,483.2,1740960000000,8866953262,509.5,479.8,502.5,2025-03-03
3884124511910.4,491.0,1741046400000,7905137160,540.0,473.2,540.0,2025-03-04
2289923579823.9,505.5,1741132800000,4553582254,515.0,466.6,466.6,2025-03-05
4969400127996.9,544.0,1741219200000,9276912455,544.0,429.8,429.8,2025-03-06
4003036099058.5,533.5,1741305600000,7497508397,570.5,522.0,570.5,2025-03-07
2294331699065.5,516.5,1741564800000,4422157059,546.5,453.6,525.0,2025-03-10
2588321400204.6,517.5,1741651200000,5041382870,522.0,439.2,439.2,2025-03-11
1923367118855.9,512.0,1741737600000,3729899259,540.0,481.4,520.0,2025-03-12
2463529176911.6,507.5,1741824000000,4889237638,522.0,455.0,470.0,2025-03-13
3019029633792.4,521.5,1741910400000,5876736806,531.0,431.4,431.4,2025-03-14
1870146009241.0,524.5,1742169600000,3579984404,537.0,500.0,519.0,2025-03-17
22052950574.18,395.2,1732492800000,55728116,402.4,350.0,399.6,2024-11-25
918511197153.8,393.8,1732579200000,2331043815,399.2,370.0,394.6,2024-11-26
785084994877.8,402.8,1732665600000,1958057465,414.0,392.0,398.0,2024-11-27
389807616534.2,400.0,1732752000000,974560060,422.8,392.4,392.4,2024-11-28
962225265811.2,398.0,1732838400000,2450679480,420.0,340.0,420.0,2024-11-29
524268498328.2,399.8,1733097600000,1315039842,401.6,370.0,398.0,2024-12-02
1006825324685.4,404.4,1733184000000,2501389033,431.6,390.0,390.0,2024-12-03
475495598801.6,403.2,1733270400000,1180156439,409.6,384.2,395.0,2024-12-04
541249783290.2,405.2,1733356800000,1336445404,410.0,381.0,406.0,2024-12-05
1411846222187.2,412.6,1733443200000,3428931062,419.6,344.6,393.0,2024-12-06
1345474585313.8,418.8,1733702400000,3254893988,426.0,402.0,415.2,2024-12-09
2284291663954.2,411.2,1733788800000,5509478258,450.0,370.0,450.0,2024-12-10
576145761723.2,409.8,1733875200000,1408883809,417.4,349.6,400.0,2024-12-11
1023176829034.0,415.6,1733961600000,2448622549,427.6,409.2,409.8,2024-12-12
418352343511.8,409.8,1734048000000,1019983968,428.0,395.0,395.0,2024-12-13
606613597459.6,405.6,1734307200000,1476404685,471.2,401.0,471.2,2024-12-16
637654204319.4,402.6,1734393600000,1582789063,438.0,392.6,438.0,2024-12-17
438189029736.2,406.0,1734480000000,1079593135,427.0,402.6,402.6,2024-12-18
2576437370324.4,415.2,1734566400000,6206787953,422.0,385.8,403.0,2024-12-19
2899778054005.4,426.4,1734652800000,6797683735,429.8,381.0,415.2,2024-12-20
669441834866.8,419.6,1734912000000,1593385861,431.6,405.6,426.4,2024-12-23
468359946697.2,417.4,1735257600000,1125312406,422.0,406.0,420.4,2024-12-27
600495799415.8,419.0,1735516800000,1443336263,421.8,400.0,405.0,2024-12-30
278973551613.8,417.0,1735603200000,672949776,421.4,356.2,356.2,2024-12-31
937179938878.6,416.0,1735776000000,2240817328,425.0,413.0,416.2,2025-01-02
771182438236.2,414.2,1735862400000,1833828944,478.4,410.4,470.0,2025-01-03
580869280758.2,409.4,1736121600000,1418863738,415.0,400.0,400.0,2025-01-06
9642257793189.0,379.6,1736208000000,25335513870,392.8,370.0,375.0,2025-01-07
7913560373194.8,369.2,1736294400000,21406503389,436.4,347.0,436.4,2025-01-08
3881838918017.8,373.4,1736380800000,10458511713,390.0,314.0,390.0,2025-01-09
1528319666138.8,369.6,1736467200000,4128141711,379.4,354.2,369.2,2025-01-10
2037931474682.0,366.0,1736726400000,5541520129,371.6,314.2,314.2,2025-01-13
2245709626006.8,375.0,1736812800000,6005227815,379.6,351.0,368.0,2025-01-14
1948537826717.6,380.0,1736899200000,5273741935,385.4,348.8,356.4,2025-01-15
922415466879.6,382.4,1736985600000,2423003438,386.6,361.0,380.0,2025-01-16
951744381968.4,379.8,1737072000000,2520705764,385.0,325.2,325.2,2025-01-17
1760876338468.0,389.8,1737331200000,4521220924,392.8,368.0,384.4,2025-01-20
1667070614980.2,387.4,1737417600000,4314898516,409.2,378.0,389.8,2025-01-21
997278581220.0,383.4,1737504000000,2614872628,388.6,364.8,374.2,2025-01-22
924955034204.8,381.2,1737590400000,2426673847,389.0,357.0,378.6,2025-01-23
1133591329847.0,390.6,1737676800000,2910584952,392.4,324.2,381.2,2025-01-24
1147353766813.6,395.6,1737936000000,2899114043,410.0,371.2,390.6,2025-01-27
695800124469.4,401.2,1738022400000,1732145324,420.0,395.4,395.4,2025-01-28
1657254426797.2,404.2,1738540800000,4134375447,420.0,369.2,369.2,2025-02-03
2005925087434.4,420.8,1738627200000,4823809997,422.6,398.0,405.0,2025-02-04
1632412446887.4,417.8,1738713600000,3915466865,425.0,391.4,420.6,2025-02-05
792099982374.4,420.4,1738800000000,1893771960,421.6,400.0,420.0,2025-02-06
2311638898595.0,428.2,1738886400000,5396879772,483.4,417.8,421.8,2025-02-07
2714003087843.6,437.0,1739145600000,6185445696,492.4,428.0,492.4,2025-02-10
2387252173956.6,427.4,1739232000000,5552505301,457.0,425.6,437.0,2025-02-11
3488923261657.6,444.2,1739318400000,7949200345,446.8,407.0,409.4,2025-02-12
9663640512871.5,442.0,1739404800000,21541185112,510.5,437.4,445.0,2025-02-13
10780824233045.0,474.8,1739491200000,23157983899,482.0,439.0,439.0,2025-02-14
24098717982725.0,493.6,1739750400000,48753704630,540.0,485.0,499.0,2025-02-17
6318147139326.1,503.5,1739836800000,12565746451,513.0,425.0,490.0,2025-02-18
3178371672804.7,497.8,1739923200000,6389248268,510.0,469.2,510.0,2025-02-19
4912036971068.6,486.8,1740009600000,10109734158,492.8,423.2,423.2,2025-02-20
3880477413992.6,517.0,1740096000000,7599307513,520.0,499.4,510.0,2025-02-21
8137929174708.4,497.2,1740355200000,16154548914,540.0,496.0,513.0,2025-02-24
8648543814997.6,484.8,1740441600000,17881469087,491.0,466.0,480.0,2025-02-25
2322574113194.2,501.5,1740528000000,4649114518,508.0,412.2,412.2,2025-02-26
5193880077336.9,495.4,1740614400000,10426299428,528.0,491.0,502.0,2025-02-27
6189942120590.8,478.6,1740700800000,12919036978,510.5,456.0,510.5,2025-02-28
4316464213559.6,483.2,1740960000000,8866953262,509.5,479.8,502.5,2025-03-03
3884124511910.4,491.0,1741046400000,7905137160,540.0,473.2,540.0,2025-03-04
2289923579823.9,505.5,1741132800000,4553582254,515.0,466.6,466.6,2025-03-05
4969400127996.9,544.0,1741219200000,9276912455,544.0,429.8,429.8,2025-03-06
4003036099058.5,533.5,1741305600000,7497508397,570.5,522.0,570.5,2025-03-07
2294331699065.5,516.5,1741564800000,4422157059,546.5,453.6,525.0,2025-03-10
2588321400204.6,517.5,1741651200000,5041382870,522.0,439.2,439.2,2025-03-11
1923367118855.9,512.0,1741737600000,3729899259,540.0,481.4,520.0,2025-03-12
2463529176911.6,507.5,1741824000000,4889237638,522.0,455.0,470.0,2025-03-13
3019029633792.4,521.5,1741910400000,5876736806,531.0,431.4,431.4,2025-03-14
